version,nthread_per_block,nstep_per_thread,num_steps,runtime
1_1 basic,256,1024,100,0.00054374403
1_3 shared memory and atomic,256,1024,100,0.00037887999
1_4 reduction multi stage,256,1024,100,0.00048025599
1_1 basic,256,1024,100,0.000586752
1_3 shared memory and atomic,256,1024,100,0.00032563201
1_4 reduction multi stage,256,1024,100,0.00039731199
1_1 basic,256,1024,100,0.00032358399
1_3 shared memory and atomic,256,1024,100,0.00041984001
1_4 reduction multi stage,256,1024,100,0.00038092801
1_1 basic,1,1,10000,0.00050278401
1_3 shared memory and atomic,1,1,10000,0.00084070402
1_4 reduction multi stage,1,1,10000,0.000626688
1_1 basic,1,1,10000,0.00059903997
1_3 shared memory and atomic,1,1,10000,0.00054374403
1_4 reduction multi stage,1,1,10000,0.00052326399
1_1 basic,1,1,10000,0.00048742399
1_3 shared memory and atomic,1,1,10000,0.00059903997
1_4 reduction multi stage,1,1,10000,0.000689152
1_1 basic,1,1,10000,0.001299456
1_3 shared memory and atomic,1,1,10000,0.00054681599
1_4 reduction multi stage,1,1,10000,0.00051200002
1_1 basic,1,1,10000,0.000485376
1_3 shared memory and atomic,1,1,10000,0.00065126401
1_4 reduction multi stage,1,1,10000,0.000672768
1_1 basic,1,1,10000,0.000625664
1_3 shared memory and atomic,1,1,10000,0.000508928
1_4 reduction multi stage,1,1,10000,0.00061644799
1_1 basic,1,1,10000,0.00060521603
1_3 shared memory and atomic,1,1,10000,0.00051404798
1_4 reduction multi stage,1,1,10000,0.000775168
1_1 basic,1,1,10000,0.00012800001
1_3 shared memory and atomic,1,1,10000,0.000642048
1_4 reduction multi stage,1,1,10000,0.00069327998
1_1 basic,1,1,10000,0.00057446402
1_3 shared memory and atomic,1,1,10000,0.000540672
1_4 reduction multi stage,1,1,10000,0.00082534403
1_1 basic,1,1,10000,0.00068403202
1_3 shared memory and atomic,1,1,10000,0.000500736
1_4 reduction multi stage,1,1,10000,0.000571392
1_1 basic,1,64,10000,0.00053555202
1_3 shared memory and atomic,1,64,10000,0.00061747199
1_4 reduction multi stage,1,64,10000,0.00057548797
1_1 basic,1,64,10000,0.00070758402
1_3 shared memory and atomic,1,64,10000,0.00039219201
1_4 reduction multi stage,1,64,10000,0.00086527997
1_1 basic,1,64,10000,0.00058422399
1_3 shared memory and atomic,1,64,10000,0.000442368
1_4 reduction multi stage,1,64,10000,0.00051200002
1_1 basic,1,64,10000,0.001159168
1_3 shared memory and atomic,1,64,10000,0.000508928
1_4 reduction multi stage,1,64,10000,0.00054988801
1_1 basic,1,64,10000,0.0011653121
1_3 shared memory and atomic,1,64,10000,0.00061542398
1_4 reduction multi stage,1,64,10000,0.00055091202
1_1 basic,1,64,10000,0.00053555202
1_3 shared memory and atomic,1,64,10000,0.0010496
1_4 reduction multi stage,1,64,10000,0.00050278401
1_1 basic,1,64,10000,0.00061542398
1_3 shared memory and atomic,1,64,10000,0.000187392
1_4 reduction multi stage,1,64,10000,0.00058367997
1_1 basic,1,64,10000,8.9088e-05
1_3 shared memory and atomic,1,64,10000,0.000449536
1_4 reduction multi stage,1,64,10000,0.00056729603
1_1 basic,1,64,10000,0.00052121598
1_3 shared memory and atomic,1,64,10000,0.000508928
1_4 reduction multi stage,1,64,10000,0.00063488001
1_1 basic,1,64,10000,0.00074239999
1_3 shared memory and atomic,1,64,10000,0.00054988801
1_4 reduction multi stage,1,64,10000,0.00046489599
1_1 basic,1,256,10000,0.000500736
1_3 shared memory and atomic,1,256,10000,0.00058163202
1_4 reduction multi stage,1,256,10000,0.000689152
1_1 basic,1,256,10000,0.00097689599
1_3 shared memory and atomic,1,256,10000,0.00057446402
1_4 reduction multi stage,1,256,10000,0.00054886401
1_1 basic,1,256,10000,0.00055292797
1_3 shared memory and atomic,1,256,10000,0.000515104
1_4 reduction multi stage,1,256,10000,0.00056627202
1_1 basic,1,256,10000,0.00061337602
1_3 shared memory and atomic,1,256,10000,0.00053452802
1_4 reduction multi stage,1,256,10000,0.00052326399
1_1 basic,1,256,10000,0.00067686403
1_3 shared memory and atomic,1,256,10000,0.000516096
1_4 reduction multi stage,1,256,10000,0.00073830402
1_1 basic,1,256,10000,0.00055193597
1_3 shared memory and atomic,1,256,10000,0.00052838397
1_4 reduction multi stage,1,256,10000,0.00044851199
1_1 basic,1,256,10000,0.000477184
1_3 shared memory and atomic,1,256,10000,0.00051196802
1_4 reduction multi stage,1,256,10000,0.000571392
1_1 basic,1,256,10000,0.00054886401
1_3 shared memory and atomic,1,256,10000,0.00050998402
1_4 reduction multi stage,1,256,10000,0.00051302397
1_1 basic,1,256,10000,0.00064716798
1_3 shared memory and atomic,1,256,10000,0.000625664
1_4 reduction multi stage,1,256,10000,0.000649216
1_1 basic,1,256,10000,0.00064409602
1_3 shared memory and atomic,1,256,10000,0.00056217599
1_4 reduction multi stage,1,256,10000,0.00064716798
1_1 basic,1,1024,10000,0.00072601599
1_3 shared memory and atomic,1,1024,10000,0.001125376
1_4 reduction multi stage,1,1024,10000,0.00094924802
1_1 basic,1,1024,10000,0.00105472
1_3 shared memory and atomic,1,1024,10000,0.001115136
1_4 reduction multi stage,1,1024,10000,0.00097587198
1_1 basic,1,1024,10000,0.001016832
1_3 shared memory and atomic,1,1024,10000,0.00098921603
1_4 reduction multi stage,1,1024,10000,0.001216512
1_1 basic,1,1024,10000,0.00095948797
1_3 shared memory and atomic,1,1024,10000,0.00098918402
1_4 reduction multi stage,1,1024,10000,0.0010577919
1_1 basic,1,1024,10000,0.00091136003
1_3 shared memory and atomic,1,1024,10000,0.001086464
1_4 reduction multi stage,1,1024,10000,0.001079296
1_1 basic,1,1024,10000,0.00088166398
1_3 shared memory and atomic,1,1024,10000,0.00095846403
1_4 reduction multi stage,1,1024,10000,0.001043456
1_1 basic,1,1024,10000,0.00090112001
1_3 shared memory and atomic,1,1024,10000,0.00099839997
1_4 reduction multi stage,1,1024,10000,0.00095027202
1_1 basic,1,1024,10000,0.000900096
1_3 shared memory and atomic,1,1024,10000,0.0021166079
1_4 reduction multi stage,1,1024,10000,0.001033216
1_1 basic,1,1024,10000,0.001054304
1_3 shared memory and atomic,1,1024,10000,0.001123328
1_4 reduction multi stage,1,1024,10000,0.00099942398
1_1 basic,1,1024,10000,0.00085193598
1_3 shared memory and atomic,1,1024,10000,0.00095846403
1_4 reduction multi stage,1,1024,10000,0.00094412798
1_1 basic,32,1,10000,0.00039219201
1_3 shared memory and atomic,32,1,10000,0.000477184
1_4 reduction multi stage,32,1,10000,0.000431104
1_1 basic,32,1,10000,0.00043315199
1_3 shared memory and atomic,32,1,10000,0.000438272
1_4 reduction multi stage,32,1,10000,0.000427008
1_1 basic,32,1,10000,0.00048025599
1_3 shared memory and atomic,32,1,10000,0.00045875201
1_4 reduction multi stage,32,1,10000,0.00048230401
1_1 basic,32,1,10000,0.00034816
1_3 shared memory and atomic,32,1,10000,0.000367616
1_4 reduction multi stage,32,1,10000,0.000425984
1_1 basic,32,1,10000,0.00063078398
1_3 shared memory and atomic,32,1,10000,0.00043520001
1_4 reduction multi stage,32,1,10000,0.00041574401
1_1 basic,32,1,10000,0.000403456
1_3 shared memory and atomic,32,1,10000,0.001253376
1_4 reduction multi stage,32,1,10000,0.000473088
1_1 basic,32,1,10000,0.00038502401
1_3 shared memory and atomic,32,1,10000,0.000425984
1_4 reduction multi stage,32,1,10000,0.00038195199
1_1 basic,32,1,10000,0.00039628801
1_3 shared memory and atomic,32,1,10000,0.00051920003
1_4 reduction multi stage,32,1,10000,0.000344064
1_1 basic,32,1,10000,0.00044339201
1_3 shared memory and atomic,32,1,10000,0.00042803201
1_4 reduction multi stage,32,1,10000,0.00036966401
1_1 basic,32,1,10000,0.000431104
1_3 shared memory and atomic,32,1,10000,0.00039014399
1_4 reduction multi stage,32,1,10000,0.000457728
1_1 basic,32,64,10000,0.00053452802
1_3 shared memory and atomic,32,64,10000,0.00084377599
1_4 reduction multi stage,32,64,10000,0.00053350401
1_1 basic,32,64,10000,0.00056934398
1_3 shared memory and atomic,32,64,10000,0.00056934398
1_4 reduction multi stage,32,64,10000,0.00050278401
1_1 basic,32,64,10000,0.00034303999
1_3 shared memory and atomic,32,64,10000,0.00057855999
1_4 reduction multi stage,32,64,10000,0.00050585598
1_1 basic,32,64,10000,0.00032665601
1_3 shared memory and atomic,32,64,10000,0.00062976003
1_4 reduction multi stage,32,64,10000,0.000453632
1_1 basic,32,64,10000,0.00061084801
1_3 shared memory and atomic,32,64,10000,0.00062771201
1_4 reduction multi stage,32,64,10000,0.000438272
1_1 basic,32,64,10000,0.000500736
1_3 shared memory and atomic,32,64,10000,0.00066969597
1_4 reduction multi stage,32,64,10000,0.00052633601
1_1 basic,32,64,10000,0.000500736
1_3 shared memory and atomic,32,64,10000,0.00069632
1_4 reduction multi stage,32,64,10000,0.000625664
1_1 basic,32,64,10000,0.000633856
1_3 shared memory and atomic,32,64,10000,0.00065024
1_4 reduction multi stage,32,64,10000,0.000657408
1_1 basic,32,64,10000,0.00042495999
1_3 shared memory and atomic,32,64,10000,0.0016988159
1_4 reduction multi stage,32,64,10000,0.00047104001
1_1 basic,32,64,10000,0.00060108799
1_3 shared memory and atomic,32,64,10000,0.00071372801
1_4 reduction multi stage,32,64,10000,0.00054169601
1_1 basic,32,256,10000,0.00044851199
1_3 shared memory and atomic,32,256,10000,0.001176576
1_4 reduction multi stage,32,256,10000,0.00048640001
1_1 basic,32,256,10000,0.000449536
1_3 shared memory and atomic,32,256,10000,0.00114176
1_4 reduction multi stage,32,256,10000,0.00051814401
1_1 basic,32,256,10000,0.00051200002
1_3 shared memory and atomic,32,256,10000,0.0010557441
1_4 reduction multi stage,32,256,10000,0.000473088
1_1 basic,32,256,10000,0.00038092801
1_3 shared memory and atomic,32,256,10000,0.001200128
1_4 reduction multi stage,32,256,10000,0.00064409602
1_1 basic,32,256,10000,0.00047513601
1_3 shared memory and atomic,32,256,10000,0.00098918402
1_4 reduction multi stage,32,256,10000,0.00088976002
1_1 basic,32,256,10000,0.00046387199
1_3 shared memory and atomic,32,256,10000,0.0010414079
1_4 reduction multi stage,32,256,10000,0.00048742399
1_1 basic,32,256,10000,0.00052736002
1_3 shared memory and atomic,32,256,10000,0.00098816001
1_4 reduction multi stage,32,256,10000,0.00045260799
1_1 basic,32,256,10000,0.00055398399
1_3 shared memory and atomic,32,256,10000,0.001178624
1_4 reduction multi stage,32,256,10000,0.000453632
1_1 basic,32,256,10000,0.00046899199
1_3 shared memory and atomic,32,256,10000,0.00110592
1_4 reduction multi stage,32,256,10000,0.000556032
1_1 basic,32,256,10000,0.00056729603
1_3 shared memory and atomic,32,256,10000,0.001053696
1_4 reduction multi stage,32,256,10000,0.00047615999
1_1 basic,32,1024,10000,0.00049561599
1_3 shared memory and atomic,32,1024,10000,0.002313216
1_4 reduction multi stage,32,1024,10000,0.00062972802
1_1 basic,32,1024,10000,0.001043456
1_3 shared memory and atomic,32,1024,10000,0.0027422719
1_4 reduction multi stage,32,1024,10000,0.00062156802
1_1 basic,32,1024,10000,0.00053350401
1_3 shared memory and atomic,32,1024,10000,0.001622016
1_4 reduction multi stage,32,1024,10000,0.000626688
1_1 basic,32,1024,10000,0.00054784
1_3 shared memory and atomic,32,1024,10000,0.0030208001
1_4 reduction multi stage,32,1024,10000,0.00056627202
1_1 basic,32,1024,10000,0.00055295998
1_3 shared memory and atomic,32,1024,10000,0.001789952
1_4 reduction multi stage,32,1024,10000,0.00065433598
1_1 basic,32,1024,10000,0.000539648
1_3 shared memory and atomic,32,1024,10000,0.0016680959
1_4 reduction multi stage,32,1024,10000,0.000524288
1_1 basic,32,1024,10000,0.00050995201
1_3 shared memory and atomic,32,1024,10000,0.001961984
1_4 reduction multi stage,32,1024,10000,0.000591712
1_1 basic,32,1024,10000,0.000625664
1_3 shared memory and atomic,32,1024,10000,0.0017612799
1_4 reduction multi stage,32,1024,10000,0.00056831998
1_1 basic,32,1024,10000,0.00052633601
1_3 shared memory and atomic,32,1024,10000,0.001773568
1_4 reduction multi stage,32,1024,10000,0.00058060801
1_1 basic,32,1024,10000,0.000453632
1_3 shared memory and atomic,32,1024,10000,0.001672192
1_4 reduction multi stage,32,1024,10000,0.00058163202
1_1 basic,64,1,10000,0.00057548797
1_3 shared memory and atomic,64,1,10000,0.00054374403
1_4 reduction multi stage,64,1,10000,0.000410624
1_1 basic,64,1,10000,0.000387072
1_3 shared memory and atomic,64,1,10000,0.000500736
1_4 reduction multi stage,64,1,10000,0.00040243199
1_1 basic,64,1,10000,0.000493568
1_3 shared memory and atomic,64,1,10000,0.00039936
1_4 reduction multi stage,64,1,10000,0.000524288
1_1 basic,64,1,10000,0.00061542398
1_3 shared memory and atomic,64,1,10000,0.000425984
1_4 reduction multi stage,64,1,10000,0.00048230401
1_1 basic,64,1,10000,0.00051097602
1_3 shared memory and atomic,64,1,10000,0.00055705601
1_4 reduction multi stage,64,1,10000,0.00048128
1_1 basic,64,1,10000,0.00044543999
1_3 shared memory and atomic,64,1,10000,0.000425984
1_4 reduction multi stage,64,1,10000,0.00031129599
1_1 basic,64,1,10000,0.000453632
1_3 shared memory and atomic,64,1,10000,0.00039731199
1_4 reduction multi stage,64,1,10000,0.00039321601
1_1 basic,64,1,10000,0.00043315199
1_3 shared memory and atomic,64,1,10000,0.00039628801
1_4 reduction multi stage,64,1,10000,0.00038604799
1_1 basic,64,1,10000,0.00039833599
1_3 shared memory and atomic,64,1,10000,0.00039833599
1_4 reduction multi stage,64,1,10000,0.00043520001
1_1 basic,64,1,10000,0.000497664
1_3 shared memory and atomic,64,1,10000,0.00043520001
1_4 reduction multi stage,64,1,10000,0.00039321601
1_1 basic,64,64,10000,0.00039321601
1_3 shared memory and atomic,64,64,10000,0.00066969597
1_4 reduction multi stage,64,64,10000,0.00042905599
1_1 basic,64,64,10000,0.00049151999
1_3 shared memory and atomic,64,64,10000,0.00067788798
1_4 reduction multi stage,64,64,10000,0.000391168
1_1 basic,64,64,10000,0.000410624
1_3 shared memory and atomic,64,64,10000,0.00066355199
1_4 reduction multi stage,64,64,10000,0.00043724799
1_1 basic,64,64,10000,0.00039833599
1_3 shared memory and atomic,64,64,10000,0.00063692802
1_4 reduction multi stage,64,64,10000,0.000418816
1_1 basic,64,64,10000,0.000427008
1_3 shared memory and atomic,64,64,10000,0.00068710399
1_4 reduction multi stage,64,64,10000,0.00040140799
1_1 basic,64,64,10000,0.000422912
1_3 shared memory and atomic,64,64,10000,0.00073830402
1_4 reduction multi stage,64,64,10000,0.00049151999
1_1 basic,64,64,10000,0.00043008
1_3 shared memory and atomic,64,64,10000,0.00065228802
1_4 reduction multi stage,64,64,10000,0.00064819199
1_1 basic,64,64,10000,0.00047206399
1_3 shared memory and atomic,64,64,10000,0.00060723197
1_4 reduction multi stage,64,64,10000,0.00048742399
1_1 basic,64,64,10000,0.00046592
1_3 shared memory and atomic,64,64,10000,0.000736256
1_4 reduction multi stage,64,64,10000,0.000453632
1_1 basic,64,64,10000,0.00052838397
1_3 shared memory and atomic,64,64,10000,0.00077209598
1_4 reduction multi stage,64,64,10000,0.00040243199
1_1 basic,64,256,10000,0.000422912
1_3 shared memory and atomic,64,256,10000,0.001189888
1_4 reduction multi stage,64,256,10000,0.00048230401
1_1 basic,64,256,10000,0.00058777601
1_3 shared memory and atomic,64,256,10000,0.00126976
1_4 reduction multi stage,64,256,10000,0.00077209598
1_1 basic,64,256,10000,0.000493568
1_3 shared memory and atomic,64,256,10000,0.001156096
1_4 reduction multi stage,64,256,10000,0.00051916802
1_1 basic,64,256,10000,0.000564224
1_3 shared memory and atomic,64,256,10000,0.001156064
1_4 reduction multi stage,64,256,10000,0.000603136
1_1 basic,64,256,10000,0.00045977601
1_3 shared memory and atomic,64,256,10000,0.0011653121
1_4 reduction multi stage,64,256,10000,0.000571392
1_1 basic,64,256,10000,0.00048332801
1_3 shared memory and atomic,64,256,10000,0.001153024
1_4 reduction multi stage,64,256,10000,0.00046796799
1_1 basic,64,256,10000,0.00053043199
1_3 shared memory and atomic,64,256,10000,0.001224704
1_4 reduction multi stage,64,256,10000,0.000473088
1_1 basic,64,256,10000,0.000602112
1_3 shared memory and atomic,64,256,10000,0.0012451839
1_4 reduction multi stage,64,256,10000,0.00051097602
1_1 basic,64,256,10000,0.000610304
1_3 shared memory and atomic,64,256,10000,0.001179648
1_4 reduction multi stage,64,256,10000,0.00056729603
1_1 basic,64,256,10000,0.00056627202
1_3 shared memory and atomic,64,256,10000,0.00111616
1_4 reduction multi stage,64,256,10000,0.000473088
1_1 basic,64,1024,10000,0.00055398399
1_3 shared memory and atomic,64,1024,10000,0.00134656
1_4 reduction multi stage,64,1024,10000,0.00048844799
1_1 basic,64,1024,10000,0.000489472
1_3 shared memory and atomic,64,1024,10000,0.001152
1_4 reduction multi stage,64,1024,10000,0.00052940798
1_1 basic,64,1024,10000,0.00047513601
1_3 shared memory and atomic,64,1024,10000,0.001144832
1_4 reduction multi stage,64,1024,10000,0.00096153599
1_1 basic,64,1024,10000,0.00040959999
1_3 shared memory and atomic,64,1024,10000,0.001143808
1_4 reduction multi stage,64,1024,10000,0.00054332799
1_1 basic,64,1024,10000,0.00053350401
1_3 shared memory and atomic,64,1024,10000,0.0012124161
1_4 reduction multi stage,64,1024,10000,0.00048025599
1_1 basic,64,1024,10000,0.00064512002
1_3 shared memory and atomic,64,1024,10000,0.0011499521
1_4 reduction multi stage,64,1024,10000,0.00055295998
1_1 basic,64,1024,10000,0.00062463999
1_3 shared memory and atomic,64,1024,10000,0.00092873597
1_4 reduction multi stage,64,1024,10000,0.00043724799
1_1 basic,64,1024,10000,0.00049561599
1_3 shared memory and atomic,64,1024,10000,0.00118784
1_4 reduction multi stage,64,1024,10000,0.00077414399
1_1 basic,64,1024,10000,0.000473088
1_3 shared memory and atomic,64,1024,10000,0.001262592
1_4 reduction multi stage,64,1024,10000,0.00043315199
1_1 basic,64,1024,10000,0.00052326399
1_3 shared memory and atomic,64,1024,10000,0.001271808
1_4 reduction multi stage,64,1024,10000,0.00052835202
1_1 basic,128,1,10000,0.00032563201
1_3 shared memory and atomic,128,1,10000,0.00041676801
1_4 reduction multi stage,128,1,10000,0.00037683201
1_1 basic,128,1,10000,0.00044339201
1_3 shared memory and atomic,128,1,10000,0.00054169601
1_4 reduction multi stage,128,1,10000,0.00031129599
1_1 basic,128,1,10000,0.000492544
1_3 shared memory and atomic,128,1,10000,0.00044031999
1_4 reduction multi stage,128,1,10000,0.00047721601
1_1 basic,128,1,10000,0.00048640001
1_3 shared memory and atomic,128,1,10000,0.000478176
1_4 reduction multi stage,128,1,10000,0.000388096
1_1 basic,128,1,10000,0.00047923201
1_3 shared memory and atomic,128,1,10000,0.00052633601
1_4 reduction multi stage,128,1,10000,0.00045670399
1_1 basic,128,1,10000,0.000508928
1_3 shared memory and atomic,128,1,10000,0.00048742399
1_4 reduction multi stage,128,1,10000,0.000492544
1_1 basic,128,1,10000,0.00065024
1_3 shared memory and atomic,128,1,10000,0.00067174399
1_4 reduction multi stage,128,1,10000,0.00038912001
1_1 basic,128,1,10000,0.00055091202
1_3 shared memory and atomic,128,1,10000,0.00057753599
1_4 reduction multi stage,128,1,10000,0.00066355199
1_1 basic,128,1,10000,0.000352256
1_3 shared memory and atomic,128,1,10000,0.00045568001
1_4 reduction multi stage,128,1,10000,0.00046592
1_1 basic,128,1,10000,0.000524288
1_3 shared memory and atomic,128,1,10000,0.000431104
1_4 reduction multi stage,128,1,10000,0.00049664
1_1 basic,128,64,10000,0.00054374403
1_3 shared memory and atomic,128,64,10000,0.00076083201
1_4 reduction multi stage,128,64,10000,0.00040140799
1_1 basic,128,64,10000,0.00061440003
1_3 shared memory and atomic,128,64,10000,0.00078438401
1_4 reduction multi stage,128,64,10000,0.000407552
1_1 basic,128,64,10000,0.00053350401
1_3 shared memory and atomic,128,64,10000,0.00077926397
1_4 reduction multi stage,128,64,10000,0.00049459201
1_1 basic,128,64,10000,0.00043622401
1_3 shared memory and atomic,128,64,10000,0.000766976
1_4 reduction multi stage,128,64,10000,0.000293888
1_1 basic,128,64,10000,0.00042803201
1_3 shared memory and atomic,128,64,10000,0.00079257601
1_4 reduction multi stage,128,64,10000,0.000485376
1_1 basic,128,64,10000,0.000382976
1_3 shared memory and atomic,128,64,10000,0.000790528
1_4 reduction multi stage,128,64,10000,0.00047513601
1_1 basic,128,64,10000,0.00037478399
1_3 shared memory and atomic,128,64,10000,0.000790528
1_4 reduction multi stage,128,64,10000,0.000508928
1_1 basic,128,64,10000,0.000407552
1_3 shared memory and atomic,128,64,10000,0.00074035197
1_4 reduction multi stage,128,64,10000,0.000442368
1_1 basic,128,64,10000,0.00032563201
1_3 shared memory and atomic,128,64,10000,0.00081408
1_4 reduction multi stage,128,64,10000,0.000673792
1_1 basic,128,64,10000,0.00043315199
1_3 shared memory and atomic,128,64,10000,0.00088371199
1_4 reduction multi stage,128,64,10000,0.00064614397
1_1 basic,128,256,10000,0.00053145599
1_3 shared memory and atomic,128,256,10000,0.001297408
1_4 reduction multi stage,128,256,10000,0.00054172802
1_1 basic,128,256,10000,0.00039936
1_3 shared memory and atomic,128,256,10000,0.002289664
1_4 reduction multi stage,128,256,10000,0.00046284801
1_1 basic,128,256,10000,0.000403456
1_3 shared memory and atomic,128,256,10000,0.001317888
1_4 reduction multi stage,128,256,10000,0.000642048
1_1 basic,128,256,10000,0.00052432001
1_3 shared memory and atomic,128,256,10000,0.001123328
1_4 reduction multi stage,128,256,10000,0.00047820801
1_1 basic,128,256,10000,0.000626688
1_3 shared memory and atomic,128,256,10000,0.001158144
1_4 reduction multi stage,128,256,10000,0.00044339201
1_1 basic,128,256,10000,0.00049664
1_3 shared memory and atomic,128,256,10000,0.001139712
1_4 reduction multi stage,128,256,10000,0.00041676801
1_1 basic,128,256,10000,0.00061132801
1_3 shared memory and atomic,128,256,10000,0.0011827199
1_4 reduction multi stage,128,256,10000,0.00059801602
1_1 basic,128,256,10000,0.00042393601
1_3 shared memory and atomic,128,256,10000,0.0011970561
1_4 reduction multi stage,128,256,10000,0.00058572799
1_1 basic,128,256,10000,0.00048435199
1_3 shared memory and atomic,128,256,10000,0.00114688
1_4 reduction multi stage,128,256,10000,0.0012134399
1_1 basic,128,256,10000,0.000466912
1_3 shared memory and atomic,128,256,10000,0.001160192
1_4 reduction multi stage,128,256,10000,0.000477184
1_1 basic,128,1024,10000,0.00054272002
1_3 shared memory and atomic,128,1024,10000,0.00113152
1_4 reduction multi stage,128,1024,10000,0.00058367997
1_1 basic,128,1024,10000,0.00048128
1_3 shared memory and atomic,128,1024,10000,0.001379328
1_4 reduction multi stage,128,1024,10000,0.000191488
1_1 basic,128,1024,10000,0.00046284801
1_3 shared memory and atomic,128,1024,10000,0.0011264
1_4 reduction multi stage,128,1024,10000,0.00057852799
1_1 basic,128,1024,10000,0.00047104001
1_3 shared memory and atomic,128,1024,10000,0.001344512
1_4 reduction multi stage,128,1024,10000,0.00049049601
1_1 basic,128,1024,10000,0.00037887999
1_3 shared memory and atomic,128,1024,10000,0.001224704
1_4 reduction multi stage,128,1024,10000,0.000461824
1_1 basic,128,1024,10000,0.00048025599
1_3 shared memory and atomic,128,1024,10000,0.001298432
1_4 reduction multi stage,128,1024,10000,0.00042086399
1_1 basic,128,1024,10000,0.000422912
1_3 shared memory and atomic,128,1024,10000,0.00127696
1_4 reduction multi stage,128,1024,10000,0.00045056
1_1 basic,128,1024,10000,0.00040857601
1_3 shared memory and atomic,128,1024,10000,0.001112064
1_4 reduction multi stage,128,1024,10000,0.000418816
1_1 basic,128,1024,10000,0.001127424
1_3 shared memory and atomic,128,1024,10000,0.001142784
1_4 reduction multi stage,128,1024,10000,0.000425984
1_1 basic,128,1024,10000,0.00052223998
1_3 shared memory and atomic,128,1024,10000,0.001082368
1_4 reduction multi stage,128,1024,10000,0.0010106879
1_1 basic,256,1,10000,0.00041779199
1_3 shared memory and atomic,256,1,10000,0.00095948797
1_4 reduction multi stage,256,1,10000,0.00060620803
1_1 basic,256,1,10000,0.00060927999
1_3 shared memory and atomic,256,1,10000,0.00048025599
1_4 reduction multi stage,256,1,10000,0.00043622401
1_1 basic,256,1,10000,0.00040550399
1_3 shared memory and atomic,256,1,10000,0.00052736002
1_4 reduction multi stage,256,1,10000,0.000178176
1_1 basic,256,1,10000,0.00088883197
1_3 shared memory and atomic,256,1,10000,0.00047923201
1_4 reduction multi stage,256,1,10000,0.000449536
1_1 basic,256,1,10000,0.00042803201
1_3 shared memory and atomic,256,1,10000,0.000564224
1_4 reduction multi stage,256,1,10000,0.00039936
